dia:meses:anos:ultimo:abertura:maxima:minima:vol:var
1:12:2020:2.11:2.15:2.16:2.02:184700000.00:-0.47
30:11:2020:2.12:2.10:2.17:2.07:173990000.00:3.41
27:11:2020:2.05:2.13:2.14:2.05:125870000.00:-1.44
26:11:2020:2.08:2.02:2.15:2.00:331690000.00:5.05
25:11:2020:1.98:1.86:1.98:1.84:157500000.00:6.45
24:11:2020:1.86:1.92:1.95:1.86:134140000.00:-2.11
23:11:2020:1.90:1.84:1.90:1.83:90350000.00:4.40
20:11:2020:1.82:1.83:1.83:1.81:37620000.00:-0.55
19:11:2020:1.83:1.80:1.83:1.80:68990000.00:1.10
18:11:2020:1.81:1.84:1.85:1.81:71340000.00:-2.16
17:11:2020:1.85:1.83:1.86:1.81:114050000.00:1.09
16:11:2020:1.83:1.82:1.84:1.80:97810000.00:2.23
13:11:2020:1.79:1.69:1.80:1.68:205910000.00:5.92
12:11:2020:1.69:1.71:1.74:1.63:122270000.00:-2.31
11:11:2020:1.73:1.71:1.76:1.69:103230000.00:0.58
10:11:2020:1.72:1.77:1.79:1.71:99110000.00:-2.82
9:11:2020:1.77:1.80:1.81:1.71:205580000.00:3.51
6:11:2020:1.71:1.62:1.73:1.61:130520000.00:3.01
5:11:2020:1.66:1.65:1.67:1.62:74520000.00:2.47
4:11:2020:1.62:1.53:1.64:1.51:167530000.00:6.58
3:11:2020:1.52:1.57:1.59:1.52:87580000.00:-1.94
30:10:2020:1.55:1.55:1.56:1.49:100990000.00:-1.90
29:10:2020:1.58:1.51:1.59:1.36:244340000.00:4.64
28:10:2020:1.51:1.58:1.59:1.50:139880000.00:-7.36
27:10:2020:1.63:1.65:1.66:1.62:53150000.00:-1.21
26:10:2020:1.65:1.67:1.67:1.62:77420000.00:-1.79
23:10:2020:1.68:1.72:1.73:1.66:69340000.00:-2.33
22:10:2020:1.72:1.70:1.72:1.68:52000000.00:1.18
21:10:2020:1.70:1.72:1.73:1.68:84710000.00:0.00
20:10:2020:1.70:1.62:1.70:1.61:123830000.00:5.59
19:10:2020:1.61:1.65:1.67:1.60:82550000.00:-1.23
16:10:2020:1.63:1.62:1.64:1.60:66180000.00:0.00
15:10:2020:1.63:1.61:1.65:1.60:105030000.00:-0.61
14:10:2020:1.64:1.67:1.68:1.64:107860000.00:-1.80
13:10:2020:1.67:1.68:1.71:1.66:86410000.00:-1.18
9:10:2020:1.69:1.69:1.71:1.67:74470000.00:0.00
8:10:2020:1.69:1.69:1.70:1.67:70120000.00:0.00
7:10:2020:1.69:1.71:1.72:1.67:61830000.00:-0.59
6:10:2020:1.70:1.75:1.76:1.70:95160000.00:0.00
5:10:2020:1.70:1.70:1.71:1.66:87070000.00:1.80
2:10:2020:1.67:1.71:1.76:1.67:160420000.00:-4.57
1:10:2020:1.75:1.74:1.77:1.69:138440000.00:0.00
30:9:2020:1.75:1.67:1.75:1.66:133720000.00:4.79
29:9:2020:1.67:1.69:1.71:1.63:158200000.00:-1.76
28:9:2020:1.70:1.77:1.77:1.67:117990000.00:-2.30
25:9:2020:1.74:1.74:1.75:1.71:61780000.00:-0.57
24:9:2020:1.75:1.75:1.79:1.72:101350000.00:0.00
23:9:2020:1.75:1.79:1.81:1.74:126730000.00:-2.23
22:9:2020:1.79:1.75:1.81:1.74:199400000.00:4.07
21:9:2020:1.72:1.72:1.74:1.68:136370000.00:-4.44
18:9:2020:1.80:1.83:1.84:1.76:121450000.00:-2.17
17:9:2020:1.84:1.79:1.84:1.77:115020000.00:1.10
16:9:2020:1.82:1.83:1.88:1.81:107130000.00:0.55
15:9:2020:1.81:1.85:1.86:1.78:120170000.00:-2.16
14:9:2020:1.85:1.64:1.88:1.64:404420000.00:13.50
11:9:2020:1.63:1.70:1.71:1.57:318700000.00:-1.81
10:9:2020:1.66:1.75:1.78:1.66:322110000.00:-7.78
9:9:2020:1.80:1.95:1.95:1.76:539480000.00:-3.23
8:9:2020:1.86:1.95:1.97:1.86:357400000.00:1.09
4:9:2020:1.84:1.86:1.86:1.76:235920000.00:1.10
3:9:2020:1.82:1.89:1.93:1.80:332700000.00:-2.15
2:9:2020:1.86:1.82:1.87:1.79:214920000.00:4.49
1:9:2020:1.78:1.73:1.79:1.72:115320000.00:4.71
31:8:2020:1.70:1.71:1.76:1.70:161730000.00:-1.16
28:8:2020:1.72:1.62:1.73:1.62:194680000.00:7.50
27:8:2020:1.60:1.65:1.65:1.60:144500000.00:-4.19
26:8:2020:1.67:1.67:1.71:1.63:160670000.00:-0.60
25:8:2020:1.68:1.72:1.72:1.65:101720000.00:-1.75
24:8:2020:1.71:1.75:1.77:1.70:124570000.00:-0.58
21:8:2020:1.72:1.60:1.73:1.58:266180000.00:6.83
20:8:2020:1.61:1.52:1.61:1.50:160670000.00:2.55
19:8:2020:1.57:1.57:1.58:1.54:68320000.00:-0.63
18:8:2020:1.58:1.58:1.60:1.54:122850000.00:1.94
17:8:2020:1.55:1.61:1.63:1.54:203900000.00:-4.32
14:8:2020:1.62:1.65:1.66:1.56:338840000.00:-7.43
13:8:2020:1.75:1.60:1.79:1.58:392820000.00:10.06
12:8:2020:1.59:1.55:1.62:1.51:223670000.00:3.25
11:8:2020:1.54:1.58:1.58:1.53:114980000.00:-1.91
10:8:2020:1.57:1.60:1.62:1.52:151750000.00:0.64
7:8:2020:1.56:1.55:1.65:1.52:230720000.00:0.00
6:8:2020:1.56:1.59:1.64:1.55:151190000.00:-3.70
5:8:2020:1.62:1.60:1.66:1.56:271420000.00:4.52
4:8:2020:1.55:1.51:1.68:1.47:621840000.00:-4.32
3:8:2020:1.62:1.81:1.82:1.62:407330000.00:-10.99
31:7:2020:1.82:1.94:1.97:1.66:476510000.00:-4.21
30:7:2020:1.90:1.82:1.99:1.70:681810000.00:-0.52
29:7:2020:1.91:2.25:2.25:1.84:939590000.00:-6.83
28:7:2020:2.05:1.88:2.05:1.84:696600000.00:15.82
27:7:2020:1.77:1.78:1.80:1.71:380230000.00:7.27
24:7:2020:1.65:1.66:1.77:1.63:462860000.00:3.12
23:7:2020:1.60:1.55:1.60:1.50:656450000.00:19.40
22:7:2020:1.34:1.34:1.35:1.31:130660000.00:-0.74
21:7:2020:1.35:1.38:1.39:1.30:340810000.00:2.27
20:7:2020:1.32:1.34:1.45:1.27:687280000.00:9.09
17:7:2020:1.21:1.20:1.21:1.19:51160000.00:1.68
16:7:2020:1.19:1.20:1.22:1.18:179180000.00:-0.83
15:7:2020:1.20:1.17:1.21:1.14:288180000.00:2.56
14:7:2020:1.17:1.16:1.17:1.12:115410000.00:0.86
13:7:2020:1.16:1.19:1.21:1.15:138490000.00:-2.52
10:7:2020:1.19:1.13:1.19:1.08:229150000.00:3.48
